Date,momentum_3m_quarterly_n5,momentum_6m_quarterly_n5,momentum_12m_quarterly_n5,momentum_12m_skip_1m_quarterly_n5,risk_adjusted_momentum_quarterly_n5,low_vol_momentum_quarterly_n5,breakout_52w_quarterly_n5,drawdown_filtered_momentum_quarterly_n5,low_volatility_quarterly_n5,mean_reversion_rsi_quarterly_n5,high_liquidity_quarterly_n5,min_drawdown_quarterly_n5,spy_buy_and_hold
2024-12-10,3.2253165057030326,1.379602544627711,1.5956428464363543,1.5162989927884356,2.0207553303397376,1.4063932189489214,0.8675109376832227,1.4538626069404432,1.449113295783857,2.0754269642913643,3.570680905139913,1.6888229989094807,1.9946489036044195
2024-12-11,3.2453064402428278,1.4072571291308846,1.6051140332649678,1.5276848471280353,2.035245957628556,1.4155641669774857,0.871412008850215,1.4586358765937635,1.4379918861769234,2.0866172522628608,3.658573471057882,1.6937482743306234,2.010068602531562
2024-12-12,3.216572519191802,1.3882105280261483,1.5965646222542256,1.519689286672713,2.0253235363639077,1.4006774901891557,0.8646378480836133,1.44284895337599,1.4455454487226997,2.0485193993652167,3.6372710662727257,1.6990258111043048,1.9997116484147093
2024-12-13,3.248539100154937,1.4201121584277596,1.607852747864577,1.5309480398770587,2.018000088945695,1.4179398353124466,0.8706600130006055,1.4541030526496717,1.4405220718763863,2.0381700972640813,3.6486364501838584,1.7108233048482013,1.9993144693547644
2024-12-16,3.2614597658959035,1.449900129161402,1.6078956998299092,1.5306433775540607,2.0212427670157633,1.427327546646675,0.8732241670533399,1.4607501229621715,1.424875698509077,2.0407954934203922,3.7212492904548546,1.7161385766072346,2.007851654960847
2024-12-17,3.201435115322173,1.4419538477282965,1.576065545410964,1.500066288625838,1.9956428982413494,1.4003745147252884,0.8612799043580275,1.436371973548109,1.4340446747206246,2.036131558140546,3.7512412948493856,1.7046284524006918,1.9995791179863003
2024-12-18,3.053018279537261,1.3632499758105723,1.5102814237068625,1.43834648958409,1.9202763180411542,1.3380673621679153,0.8234660859986525,1.3688568444587537,1.4143080551527536,1.966875223072797,3.5918583694343464,1.6530682381672936,1.939984739420036
2024-12-19,3.126560128292144,1.3844973497729745,1.5356520917366476,1.4634426840420978,1.9364377812064375,1.362914678146919,0.8379319398804884,1.4010789773322887,1.410936273231367,1.9571381968581976,3.606302960193624,1.6730567025227625,1.9393888677737978
2024-12-20,3.2495979098168024,1.4199528528552499,1.5996899976204368,1.524934829580428,1.9607677540457928,1.420419784500679,0.8708217317506057,1.4529784371711558,1.4236369064711132,1.9835905016982855,3.615342132556905,1.7223581337971763,1.9626826879396937
2024-12-23,3.264767326625884,1.4282115854602302,1.611738822693679,1.5361809340115802,1.9559025219596111,1.419501655533394,0.8734361787720902,1.4618294991828746,1.4240563690565624,2.01215849257353,3.6583458114509484,1.7261343277974204,1.9744358490892746
2024-12-24,3.3216830958214407,1.4690474489551033,1.635445153565261,1.5586898016568438,1.9861694309867106,1.439555179550728,0.8875621248170121,1.4872613122321912,1.4328914944075146,2.0151637776458564,3.748891462696066,1.751869178871639,1.9963821048058086
2024-12-26,3.3153673037377005,1.455738396678492,1.6327310559700463,1.5557623076077716,1.9798990109122476,1.4278890868688432,0.8811680269166215,1.4846902718879529,1.4303138481520214,2.01059604082945,3.7260212631111047,1.7540155022664143,1.9965148413468592
2024-12-27,3.233949786647857,1.4081579004626719,1.58973382696614,1.514525288259627,1.9526626141226968,1.3925173156286088,0.8628882020875199,1.4505334115363904,1.426920615043501,1.9971079148376287,3.6366119705085658,1.7284232125325276,1.975498565868245
2024-12-30,3.182911139949859,1.3769023424487559,1.5701907498787377,1.4963289450284258,1.9442191891349037,1.3676224418187943,0.8472522310181839,1.4264887681342908,1.4185657547377148,1.971533994396955,3.5852636352424527,1.7045196824116782,1.9529545834917001
2024-12-31,3.1388548365440974,1.3542555544238535,1.5448084104011985,1.471689882528426,1.934330741564103,1.35189108653315,0.8362744996949417,1.4080298295356581,1.4239104507826368,1.9803670424545112,3.5273174117927457,1.6952059624714926,1.9458500868558706
2025-01-02,3.206587858852447,1.3548945078235115,1.5950263349007103,1.517932044851424,1.9820348675406654,1.3751670577550739,0.8399825746461136,1.4361874657966445,1.4207202431105177,1.9775725022399728,3.4794287078742885,1.6837483658833579,1.9410688919137098
2025-01-03,3.32875271175772,1.4195676782947029,1.6691832883308861,1.5887216841336504,2.025340558306046,1.415305856278023,0.8546384645386919,1.4846414323188613,1.4202059116743606,2.010841064556867,3.5876062972907925,1.7181394433064534,1.9653388615491958
2025-01-06,3.291873430141509,1.4097230554919686,1.6529642331551049,1.5717312315579668,2.039224641863175,1.4010406890416949,0.8449737947388871,1.4750396813728164,1.4006078873060746,2.0222473401153387,3.6358183990363977,1.703797669319637,1.976660422827721
2025-01-07,3.252247967037261,1.37130523856692,1.6028260785530541,1.5221251288052813,2.035120984331437,1.3704959647680133,0.8317670595093949,1.4656668839790177,1.4093653499983352,2.041614939030439,3.5243495254402064,1.6715967774434166,1.9543161636006763
2025-01-08,3.264165613826812,1.3717634615283458,1.6003595075081323,1.5195082785245195,2.045122449175187,1.3748263526464313,0.8395966066285354,1.4752377404548478,1.4122108864210645,2.028184464367658,3.530243615711203,1.6611376297993736,1.9571712359091131
2025-01-10,3.3072240778771045,1.369375061259791,1.599884579224441,1.5181368704434648,2.0528012203849038,1.367622660019478,0.8399907075806837,1.497592017493422,1.3937542766951125,1.9679865847671332,3.4733783050422575,1.6296590241475182,1.927290261837259
2025-01-13,3.245367556270659,1.3660354738574474,1.5717381009529565,1.490954118978621,2.0446511051810465,1.3558061652685014,0.8279420076295118,1.4709490632392717,1.4110779030226273,1.9683433661544625,3.4651700057868866,1.6268394227070886,1.9302786890246704
2025-01-14,3.335032589992583,1.3871761515002696,1.6022950345467066,1.5198171385403887,2.0776599430716716,1.3886624221349564,0.845194705383418,1.5108741334297013,1.4184167904280227,1.969367475422651,3.436901722705832,1.642566182808407,1.932934656521531
2025-01-15,3.353025574001372,1.4338771906238048,1.6322866834114527,1.5477289854642167,2.129082590166398,1.4204238128209914,0.8587798036500197,1.517210279212172,1.4191401604078813,1.9855996354186833,3.567294006336203,1.686419796089657,1.9680943814518446
2025-01-16,3.406806244930327,1.4357374956469984,1.648531387085769,1.5630565039273514,2.155690625444718,1.4293438651586379,0.8610330415650588,1.5403792291023088,1.4436676041029497,1.9872280257308783,3.487834735095969,1.6844248124165613,1.9643099472434118
2025-01-17,3.4451768168297408,1.4720838945727794,1.6731693814705346,1.58668499361241,2.1551094296134194,1.451103819992622,0.8673166871949416,1.55827216809767,1.4427015201948687,1.9981776698196234,3.561071533191672,1.7112111496968345,1.9840314231088583
2025-01-21,3.5567491053429245,1.494034341655299,1.7242950681160423,1.6357714346524492,2.2163113659537514,1.4762128303075635,0.879421417419551,1.6050103608466937,1.4523510898970173,2.0243968688094918,3.564994802844992,1.7179899537129477,2.0021920079411113
2025-01-22,3.5851385310021042,1.5128826860766855,1.7619458478401633,1.6723347982999104,2.202920699755021,1.5024987723852,0.8837821748658402,1.6121216683723283,1.4327538078688191,2.0430396117294136,3.623678271472921,1.7437288697285727,2.0134476131743937
2025-01-23,3.5938606592980027,1.529462787089869,1.7838209622810812,1.693828031026961,2.2208590748465737,1.5197698890233835,0.877305258361934,1.6078669091560198,1.4324745640181111,2.0847439353072943,3.6208537032966515,1.7561444077534751,2.024436714762368
2025-01-24,3.5824420252647995,1.5006804903369393,1.759179397339675,1.671217923605086,2.220111373583146,1.4898518226171336,0.8722339052125199,1.6031416741706683,1.4400977962873982,2.0417414479339424,3.5787772521858114,1.7553931519551353,2.0185268469959943
2025-01-27,3.277624080165923,1.3779695139270276,1.5439996350716085,1.467614830648543,2.0561589749015052,1.3720363082433544,0.8571102968140824,1.4843410241462542,1.4829037563704057,2.008389893254072,3.449660910785665,1.7454945046467858,1.9899742688978532
2025-01-28,3.4188770380821825,1.437253525004908,1.6403772519539328,1.5605676733609453,2.103620578447648,1.4372599555517038,0.8790722139283402,1.538965899024184,1.4573421738050982,2.0052911746108832,3.5560909500007525,1.756170742897518,2.0070727552890597
2025-01-29,3.452663213619292,1.4268981111865486,1.6374219876717062,1.5577422323819414,2.121594678942033,1.4349564765477976,0.8826740602418168,1.5540705613471821,1.4545134525679158,2.0114699202621282,3.5051406432990926,1.7661676377339437,1.998075320154769
2025-01-30,3.5889348116722704,1.4775412821155036,1.7028356107185814,1.6200831556912676,2.1989777172721108,1.4799467818761667,0.894575424377559,1.608470946631606,1.472736825218062,2.038467690762311,3.4749232070808307,1.7848495324177813,2.0087991547732833
2025-01-31,3.5410583002892135,1.4771408647876227,1.6810033002327416,1.5993095259305254,2.151418081346818,1.4772792197728952,0.8917509889527543,1.5858473550178365,1.4637883350752396,2.0274110638702214,3.465979651630391,1.7853425431294514,1.9981085042900315
2025-02-03,3.5700280405846234,1.463769929729029,1.6913287076424097,1.6086235762234942,2.1626692639029703,1.4783545432592236,0.8933887636109575,1.5979876153327779,1.470352115287642,2.0123038203323187,3.3791453330879104,1.774572273354061,1.9846619216788481
2025-02-04,3.819056624111235,1.5542779962878666,1.8041883786629176,1.718487188589217,2.160179455248185,1.569536801102241,0.9588793367310748,1.6993425889350726,1.4722753940962356,2.048758991726667,3.43603224791335,1.8691808724446366,1.9979757677489811
2025-02-05,3.8350127459374064,1.5563101374011477,1.830856435913894,1.7432353407498618,2.1982867138541424,1.5886084533239206,0.9612688997193561,1.7070451928474262,1.484899182929854,2.0723115370834173,3.421249105823506,1.869348148445613,2.006076819005897
2025-02-06,3.9123242709007857,1.589634009776636,1.8716274014900656,1.7846431868191976,2.190149441973039,1.6307766036535105,0.9895057191773641,1.73430079587477,1.4861768661879107,2.0624451054656805,3.4474447311286815,1.9380854821248117,2.013048991325959
2025-02-07,3.8988111307945843,1.582365106425806,1.868513068909499,1.7815312079068442,2.173971195665666,1.6310560828710396,0.9861868501588094,1.729558498511489,1.491277054252486,2.067910739239484,3.372307873523701,1.9224410416646067,1.9946225211863218
2025-02-10,3.9579292734947797,1.609119792399927,1.9171726560066669,1.8279030645962973,2.1915041683829513,1.6697402610326608,0.9997203767701375,1.7503275323249656,1.4982615021132037,2.0461001807296575,3.387319201648701,1.932673535255915,2.008168450090652
2025-02-11,3.8772274378624556,1.5577043688159427,1.8853096997688739,1.7971613730069418,2.1770288418448653,1.6270558402562936,0.9734683351441609,1.714631598792251,1.5224707741163777,2.0173547709548774,3.353202767932881,1.9200991105122627,2.009695538650658
2025-02-12,3.915174690517485,1.5756197382312256,1.8961610593269793,1.8084932066556234,2.169870385423967,1.6363846587682567,0.9826747072144734,1.728694944129165,1.524957037391524,1.9925317765319648,3.3565090728645215,1.9544460862202702,2.003221540584819
2025-02-13,3.8966724856224655,1.5953910532336668,1.9088342160652607,1.8204641279813072,2.1958544598258225,1.6446510482335888,0.9820059175416218,1.7178760346748194,1.5393971691511676,2.008969884594709,3.434153451526631,1.9693845612568912,2.0243703464918426
2025-02-14,3.969349408229887,1.6086558390002683,1.9416023068855732,1.851917336904647,2.2040118702567306,1.6606418838048778,0.997533081237911,1.7516870889045555,1.528390221061568,1.9887774369323556,3.451493347156514,1.9903771874470768,2.0242707940860547
2025-02-18,4.068335720333159,1.6517247240405513,1.9957852185677023,1.904068550741317,2.222646838823625,1.710713893845161,1.0194364107056844,1.7909415994026023,1.5375175625227497,2.0154693371856514,3.4459396102790723,2.020824051765924,2.030213845987691
2025-02-19,3.8435839648094774,1.5595153757434328,1.8730478620003195,1.782794477712753,2.2186499500907146,1.592566279556831,0.962980636779903,1.7074179116584618,1.5505554592512654,2.032656732662946,3.4665645477180367,1.9622388970418032,2.03499483481721
2025-02-20,3.688307242855132,1.5006032060962162,1.813596664185378,1.7235826635953213,2.142822994676896,1.5289968131566845,0.928025720398067,1.6439656083442526,1.558496633949141,2.0433189194763006,3.4534054031257515,1.9111131928486882,2.0265287580724047
2025-02-21,3.4704841456261284,1.4130772981982673,1.7147915067146748,1.629923601400497,2.08009828230507,1.4443575233007275,0.8841185792847857,1.5463009621955712,1.5795913799665973,2.003336451061994,3.36055850218581,1.867599392036921,1.99186658905839
2025-02-24,3.3056943964806207,1.3388513384204355,1.6168117932747335,1.5358932242032315,2.054925757280656,1.3720333091283643,0.85359484271252,1.4828688676215966,1.5883516819380328,2.013535456188947,3.3118579238777044,1.8065964303059643,1.9828025795409325
2025-02-25,3.2421382662621148,1.3046129434924572,1.581159277100417,1.5015241690274501,2.054069851366349,1.366835957291206,0.850637939636348,1.4569165223457177,1.6054968029402301,2.03125067931059,3.2317625007514836,1.7899408066792555,1.9729421507771714
2025-02-26,3.409466986354888,1.3573627756457771,1.6733134671638936,1.5899919722195885,2.088460583940812,1.4447262801671825,0.8830344179078324,1.5270043877937156,1.5908769413374468,2.0164076373184026,3.2203029708747746,1.7892000252766678,1.9739378809476926
2025-02-27,3.202509641536773,1.3056003465991466,1.5636483609627219,1.4835449789639734,2.0301113636649335,1.3903031730199658,0.8475424196168168,1.4412739800788719,1.5613022838972614,1.9523018525207343,3.1108451293830757,1.7621227379841875,1.9424300597974027
2025-02-28,3.265335827907623,1.3361089960437265,1.6015731732796163,1.5182398260709071,2.081601376024553,1.4197424834752879,0.8639914155884966,1.4722158387519675,1.5729106617353963,1.970060252865583,3.1866314002876166,1.7867601769490309,1.972742839852954
2025-03-03,3.258000211657689,1.2986064968382498,1.5404723621095802,1.460694310000913,2.0350200534190503,1.3986438091498605,0.860120930370349,1.4537018276134461,1.5750561486002765,1.9282630692236948,3.0516792558452392,1.810838336959282,1.9381804293573686
2025-03-04,3.218667637957738,1.2773019237791678,1.5265915744508887,1.4476676361117529,1.9785211299266188,1.3624754192572823,0.8390987967338743,1.4208305816570252,1.546900869059261,1.8949978810065318,3.0216751764079834,1.7734272678522265,1.9152386495829548
2025-03-05,3.281004409732031,1.312000321606316,1.5596638309206152,1.4789068710360693,1.9911819365825023,1.395320685980915,0.859908943828601,1.4271975822368594,1.5454919182535969,1.9350064472907111,3.1003259561321044,1.774927552810112,1.9358231190778716
2025-03-06,3.1733560229675044,1.227355176952996,1.4545902789796974,1.3797084610018897,1.9468352725352611,1.327061411688923,0.8191067564811889,1.3882226573863956,1.5298903404948079,1.9205727627509162,2.9341051370403077,1.7569021114496384,1.9014602256191449
2025-03-07,3.198102176989721,1.2331343044554373,1.4749050853456642,1.3998359245333838,1.9476138232554758,1.3190265880805245,0.8188118468132202,1.3837372379222843,1.5452848320719563,1.9260430119269416,2.982717164017847,1.7592570495752489,1.9121174858544927
2025-03-10,3.07865708917539,1.1556324932371758,1.3963945506776956,1.32557718277313,1.9143293441142404,1.2459702053290598,0.781911865123767,1.3434835235515568,1.5319520149943195,1.8783069908850716,2.7496218141338136,1.7674473709253464,1.8611874643940445
2025-03-11,3.061824032534765,1.1707319790159842,1.4150457324709083,1.342774635318296,1.9113472419108712,1.2491195110541575,0.7845690687980834,1.3398126342693302,1.4882920616862143,1.8346176846259163,2.7789222276469974,1.7576553955225143,1.8457152067433493
2025-03-12,3.0917960425750484,1.1921758739744803,1.4555570949281837,1.3808176673922705,1.9305794883097969,1.2564305660468331,0.7885906378593628,1.3443637489238713,1.4855768669840659,1.8431207936041876,2.8954109346172126,1.7579845665125045,1.855509679461868
2025-03-13,3.0223552276031245,1.149458192089715,1.3945687587465432,1.32233127060272,1.8760684623088204,1.218366408942341,0.7714527937736694,1.306871132270429,1.4770543511149252,1.8036828469031378,2.8023610826274665,1.752290266051689,1.8307749258200636
2025-03-14,3.098834716357397,1.206052885082879,1.4741445300783302,1.3978243377719095,1.9336212771739327,1.2544715923529852,0.7955896254387086,1.34293921126518,1.4885205712076988,1.8471764504187627,2.927838944413355,1.7806815975336223,1.8685908243598792
2025-03-17,3.120302700747656,1.230762257031121,1.4976157893861914,1.4200481285128763,1.9652431701030098,1.2630632885199773,0.8019584502067749,1.3606015121379826,1.5021396980997888,1.8619951626532598,2.8984252580425056,1.810929259505668,1.883000365231604
2025-03-18,3.0833075137511963,1.2028056118284842,1.4691846332277443,1.3934144882235697,1.9488948726023996,1.2380920116645087,0.782755078014392,1.3530056400218937,1.5002581185099448,1.8669454441779179,2.80012528016775,1.7865542579797893,1.862647772458243
2025-03-19,3.1165679046050783,1.2476835308348317,1.51786002995626,1.4395047729525734,1.9848035109843576,1.2611782955390205,0.7958978232231323,1.3803734298625918,1.5180882836100424,1.8630633358710331,2.857124692704371,1.7833654155878214,1.8829339969610788
2025-03-20,3.115602035845923,1.2467456112181325,1.5245691089357523,1.445527554324644,1.9841357417430245,1.2586433010321845,0.7940359679069702,1.383094304267499,1.5100552864786947,1.8394776085608524,2.87138012101858,1.7806664463190225,1.8774889132010235
2025-03-21,3.1592827239410157,1.2385647655760428,1.510898733874717,1.4314455673251323,1.9785553595866525,1.2751148555976142,0.8034113417473022,1.3827681468883486,1.4978168968912924,1.8369156723731082,2.939995752885035,1.767913726439872,1.8781080755757378
2025-03-24,3.2228956511871094,1.3010819820677417,1.5891536060060647,1.5058711303744485,2.0173299834575023,1.3305050533515204,0.8294703413810912,1.4086656162181825,1.5173706063029135,1.8802904457800904,3.091777576615504,1.7873738262323524,1.9117423608471757
2025-03-25,3.2394680571929686,1.2910644130980151,1.580964380237022,1.4985585495028666,2.0446084571208325,1.3206391048651922,0.8241933562126342,1.4284650871196718,1.5165480644938316,1.8462570866339723,3.1220264505168713,1.785432143035331,1.9163378482994504
2025-03-26,3.2171537185088868,1.2567839687620777,1.536570009204307,1.4571072479281595,2.0285735419596995,1.3008429729682196,0.8164107336845581,1.4184428405681582,1.5320974800822105,1.8211446133368532,3.0015709161540784,1.7874457187799597,1.8934601695565065
2025-03-27,3.2194432769195314,1.2180905025755544,1.4913282718385845,1.4143999893222026,2.0002589286174146,1.2785613048773994,0.805134002574939,1.4041148338237734,1.5421425347086755,1.8069116852515261,2.973817749955348,1.790549147429862,1.8884316394446863
2025-03-28,3.159396147479224,1.1830114483153005,1.4562810161317974,1.3810280799899273,1.9767917193736402,1.2389361706000557,0.7875677145805541,1.3885362583080263,1.5266303536173669,1.7597409630530398,2.873083844926051,1.7933966690210486,1.8504020020957566
2025-03-31,3.1810666049377203,1.1815607281004568,1.451636260577598,1.3769716163668804,2.0182737864817946,1.2374333706122627,0.7854563414421263,1.420216025535199,1.559197586893734,1.7597966091864625,2.85741678483694,1.817406595626273,1.8628229682034183
2025-04-01,3.1917307967559574,1.2016078533445973,1.4721693469728616,1.3964121597323589,2.0190332442607253,1.2510020504218329,0.788514890941638,1.4216667251506774,1.561651950907406,1.7494660202734986,2.900319792344264,1.821913850417533,1.868084817825284
2025-04-02,3.2458048297302007,1.2443577877318042,1.5182716891969827,1.440085287478941,2.049347687848982,1.2851523296576726,0.8062734625663938,1.4503193508068053,1.570045934366879,1.781396661447815,2.951417590501002,1.8216670917657996,1.8799066144844456
2025-04-03,3.0852740443603275,1.1110136410032891,1.3410389018739846,1.272052331546324,1.8727079928721753,1.1667058437567939,0.7571742789116085,1.3077601142803161,1.5632149254557461,1.6357055248969121,2.741653074814967,1.8175562130121374,1.7872633105482711
2025-04-04,2.900675917758155,1.0192628124510434,1.2093716525758889,1.1467285812411483,1.7279078780497876,1.1079270580512275,0.7089429488029658,1.2245930660167663,1.4777138100382659,1.5669535504096075,2.510889335801295,1.683453470244804,1.682631567882377
2025-04-07,2.89031437333982,1.060489088085809,1.262081950732627,1.1971372505221543,1.7332677836741772,1.114470663855671,0.7166327261772334,1.220154094688031,1.450370237040219,1.5761969862692875,2.536106556870631,1.6609228473810347,1.679634587020348
2025-04-08,2.844571597232032,1.0375011822020201,1.2343008495058205,1.1705413902316268,1.7028683425273268,1.0793503612738837,0.7018997824516474,1.193846947471234,1.435147464823422,1.5145044670813606,2.4723781160136977,1.6582946945337447,1.6533267816995088
2025-04-09,3.090184714831519,1.2044882580076837,1.4305670573915628,1.3565165138278181,1.8598528933848706,1.2261385158759344,0.7770745566215693,1.3066274589458435,1.5051569145914883,1.6689487530463258,2.9190576692363543,1.7340249282983928,1.8269581319269335
2025-04-10,2.988502117098975,1.1323480831419612,1.3337850429262306,1.2648659217868026,1.783134728940901,1.1551791774970281,0.74265650318529,1.251708013908002,1.4998348213908048,1.560894584535889,2.7573021974345964,1.7292039585260541,1.7469025392252997
2025-04-11,3.0016122180358646,1.1575351070677424,1.3626194789613868,1.292541677096861,1.7906852603282302,1.170999370215534,0.7530644972648799,1.2480051109233827,1.5259271645304533,1.5904301794760745,2.79122062165945,1.7551882911829144,1.7780723356437216
2025-04-14,3.0593805076019045,1.1741544048582697,1.384478079577842,1.3132598037753278,1.8062307532634108,1.1969386905890689,0.7683056158867061,1.2607468788066836,1.542559133219418,1.610650008272461,2.818749146439724,1.7749539241937786,1.7953221087137035
2025-04-15,3.113640407122779,1.203978782299676,1.4263653041566993,1.3527992042575057,1.8081410754527416,1.2194739635688052,0.7830573904838741,1.265238534156415,1.5358169228312344,1.5758979391806642,2.8607468995830345,1.7642563869623333,1.7902933724892418
2025-04-16,3.025395582522559,1.1858379406248714,1.4164445644106056,1.3435435371432478,1.7771941710795727,1.1943347950202212,0.7658371268119991,1.244012716666791,1.5167440972086759,1.5573227696173708,2.7146499559184836,1.746565415206352,1.7504987925921498
2025-04-17,3.0360299418823007,1.1902390499388362,1.4246491153444436,1.3515777648959333,1.7751744723643628,1.2022332004767642,0.7698162329521359,1.2441609592357605,1.521955452799496,1.5643601170294803,2.712879583146267,1.7326055790094526,1.7529964655804287
2025-04-21,2.985424982012916,1.1588408352171566,1.3613129466737892,1.291781147006529,1.7218997660960522,1.184963387702106,0.7552161368217648,1.213858642951581,1.4839865792033047,1.5446434191458744,2.6123394494792747,1.6896158702997361,1.7112704041209366
2025-04-22,3.059605242098976,1.201121635082879,1.417774696704307,1.3454385162387068,1.7909062667216626,1.2149850231391177,0.7754807577934445,1.2476932208934755,1.519739992594418,1.5786424422019045,2.6999533029338645,1.7514672878412396,1.755793826349278
2025-04-23,3.14298662599485,1.2418182934080741,1.4712212909425881,1.395701693728941,1.8146916774119703,1.2509464351874575,0.7976513670768918,1.268747583762738,1.5222693291422695,1.6075747523062744,2.8278801301738548,1.7512024845270306,1.7830004888991884
2025-04-24,3.214602828921486,1.2914418331419606,1.5186632831300881,1.4402551086459332,1.85116476663011,1.2897127804023012,0.8178758307304563,1.293333844749066,1.5265975090739101,1.6512255564444578,2.9379329637309834,1.7559179363397748,1.8205309214306888
2025-04-25,3.2987855552093284,1.3151740597044606,1.540454973956504,1.4606776512179547,1.8577261168803543,1.2973968883734925,0.8221399626579464,1.3023290794292417,1.5188882591959805,1.646823014139465,3.0670989732524676,1.7430160507349166,1.8336848240911086
2025-04-28,3.3453624217407003,1.3250143230711597,1.5629470325197365,1.481917106631773,1.8666476901378004,1.316705341742633,0.8336631399955928,1.308410065452191,1.5278596764323087,1.6519640227072754,3.075588568284206,1.7609826790002974,1.834384164283321
2025-04-29,3.3570758170501485,1.3289239803587574,1.561255665942588,1.4800901916537454,1.8707081305827469,1.3209679836493713,0.831749195751208,1.3126320773998228,1.5414795220133632,1.665783538698486,3.1077248933574486,1.7520542041925582,1.8459394572971743
2025-04-30,3.4052066119567646,1.329098855236687,1.5508181262697365,1.4697501632723977,1.865416791089949,1.3371757930976136,0.8403462714042842,1.3108317878643003,1.5520978813883632,1.6736988180869137,3.1013988931438257,1.7738261360315473,1.8466719816246495
2025-05-01,3.354795966281105,1.335404385021843,1.5535675891603615,1.4721924285922219,1.866370147642073,1.32173776819527,0.8314761290397822,1.3111193336406677,1.5425813500162928,1.668532570337585,3.120763817002468,1.7551021236566695,1.8597595160145437
2025-05-02,3.4503020060912855,1.399716457775749,1.6128544315065527,1.5285337890658546,1.8990296214427325,1.3797990459662661,0.8650832785453975,1.331319896689984,1.5601629296061363,1.7148416233771357,3.211804169633083,1.7788401363519821,1.8873662432013782
2025-05-05,3.4443236106292496,1.4009610637938152,1.6040923587526466,1.5199265640292334,1.884683711179671,1.3857376354438053,0.8650162749138056,1.3246522922435728,1.5584167656657066,1.7139634640448604,3.1756071763774676,1.775922459426323,1.8765432684023589
2025-05-06,3.303603040637184,1.3551325252806317,1.5592292178835059,1.4774505584750341,1.8827205767955157,1.3209955257636297,0.8242277167167841,1.329171929542157,1.5543347634074058,1.6796465977423702,3.043623668076686,1.7698482792047654,1.8608583025057563
2025-05-07,3.3589085067168956,1.3759316143309246,1.5627144366945411,1.4811454193148779,1.9111925528849931,1.3424975322943913,0.8358271178093134,1.3551365589061704,1.5596639015909994,1.7119241837256463,3.078658013322048,1.780921197142998,1.8686841933864264
2025-05-08,3.430521919192482,1.400772349194206,1.6001059375490332,1.515597337344663,1.9158950393046708,1.4019229519110903,0.8629097594108759,1.359074752799603,1.5609505730387534,1.7619947239630729,3.1651230859538835,1.773480117431084,1.8817045350552297
2025-05-09,3.4004252456084973,1.3976660335814128,1.5758078021730566,1.4931704238925145,1.9158130790080399,1.385047515509723,0.8535476706352412,1.356733222190472,1.565577806925472,1.727235067056945,3.1735522912761494,1.7748604293970265,1.8793072389233043
2025-05-12,3.5051433230773696,1.4412935985838542,1.6298244022096777,1.5439822387728857,1.9804230212535232,1.4428404140692934,0.8747596152153193,1.4042179225841487,1.5743644463297686,1.820554858850768,3.335669855668239,1.7659626224664846,1.9414135122501024
2025-05-13,3.5934154048339613,1.5050846950804362,1.7140565143312596,1.6233962844882175,2.030960102399763,1.4884831066352113,0.8985727621879755,1.4484813903728448,1.563708416056331,1.8118519745581656,3.4953956201335714,1.7516674270776909,1.9542343368820472
2025-05-14,3.5829863543884044,1.5051706081663738,1.7134525439943455,1.6232438995394871,2.016213725599226,1.4752383327704652,0.8900657347526728,1.4409113197246515,1.5623052696940263,1.7550468817465814,3.5682675363323018,1.734264850249688,1.9567318037576844
2025-05-15,3.602720021762062,1.4896032985960612,1.6903564670290134,1.6017866180453464,2.031543817075667,1.4656730312567934,0.887213591655749,1.452466667930218,1.5917744103190263,1.7755147698157343,3.5229357995769304,1.766457665648858,1.9662892469386126
2025-05-16,3.6338644912139664,1.4999133053099285,1.7133741214479588,1.6234144821200533,2.055107768949446,1.4842437969428286,0.8977372923698602,1.4612243637004816,1.6077185784098467,1.7931443451636346,3.5469369897624774,1.7954266376642385,1.9787438094068197
2025-05-19,3.624943846835304,1.5035898006712567,1.7019109775270604,1.6124158691439792,2.062703607114729,1.4872167324286683,0.8971155714836297,1.4622538268962824,1.621752196573909,1.792561802744201,3.501932847001247,1.8068922203210989,1.9809081982539822
2025-05-20,3.6411060225860368,1.4883597530638348,1.6750670505251073,1.5864995376620457,2.0625472014750805,1.4886466198188049,0.8990789778557,1.4650123119274103,1.6251031578776198,1.8015792500250847,3.4858884927532,1.806179079833428,1.974248286585616
2025-05-21,3.558895133532692,1.4555214138304364,1.6285863635744238,1.5427589401278659,2.019401501783308,1.443904986212848,0.8723986105766472,1.4334926143566096,1.5965552666422684,1.730957323145202,3.4034103585979265,1.7818400207666558,1.9409802634779154
2025-05-22,3.5607360133544694,1.455216193798698,1.630626529284873,1.543521679690854,2.014779788526472,1.4563211132270082,0.8750307066765006,1.4270594230571712,1.5877835228678543,1.7468443798773796,3.433625243546657,1.7717377151636284,1.941746384165936
2025-05-23,3.5506780707732926,1.4509840236937177,1.6388930881227637,1.551036755374448,2.019704425748762,1.4464127468329653,0.8746019308891471,1.4273427181163751,1.5761417092081864,1.6588694296591793,3.40431311586111,1.775499887862603,1.9284925168744458
2025-05-27,3.57276028627317,1.473734539440788,1.6602202991212986,1.5704115814242527,2.0517195880259838,1.4882218456488834,0.8916195738640006,1.457331761161419,1.5981332253214675,1.7243266175025016,3.5037767358562277,1.7904418888239064,1.96858699066475
