date,ticker,action,reason,score,selected,currently_held,current_shares,current_weight,target_weight,weight_gap,latest_price,allocation_mode,rebalance_frequency,top_n
2022-03-03,DVN,HOLD,Current holding remains close to target weight,1.1608615682544743,True,True,55,0.19811871498001327,0.2,0.0018812850199867448,47.98012161254883,equal_weight,quarterly,5
2022-03-03,APA,HOLD,Current holding remains close to target weight,1.0218770232377148,True,True,81,0.20273546303673876,0.2,-0.0027354630367387445,33.33828353881836,equal_weight,quarterly,5
2022-03-03,CF,HOLD,Current holding remains close to target weight,0.9532005132499943,True,True,34,0.20297785328141116,0.2,-0.002977853281411147,79.51851654052734,equal_weight,quarterly,5
2022-03-03,OXY,HOLD,Current holding remains close to target weight,0.9052914128534233,True,True,58,0.19437838248461026,0.2,0.005621617515389754,44.6394157409668,equal_weight,quarterly,5
2022-03-03,FANG,BUY,New target holding from latest signal,0.8243799177646978,True,False,0,0.0,0.2,0.2,110.08316802978516,equal_weight,quarterly,5
2022-03-03,EOG,SELL,Ticker is no longer selected by the signal,0.8146224517283678,False,True,28,0.20138000228103542,0.0,-0.20138000228103542,95.79808807373047,equal_weight,quarterly,5
2022-03-04,OXY,HOLD,Current holding remains close to target weight,1.1140262115536546,True,True,59,0.21968668710832195,0.2,-0.019686687108321943,52.49221420288086,equal_weight,quarterly,5
2022-03-04,DVN,HOLD,Current holding remains close to target weight,1.106729228584482,True,True,55,0.18947938863467867,0.2,0.010520611365321342,48.56713104248047,equal_weight,quarterly,5
2022-03-04,CF,HOLD,Current holding remains close to target weight,1.002630741806282,True,True,34,0.20091795780623178,0.2,-0.0009179578062317728,83.30728912353516,equal_weight,quarterly,5
2022-03-04,APA,HOLD,Current holding remains close to target weight,1.0012178186968805,True,True,80,0.19511706582243984,0.2,0.0048829341775601665,34.38336944580078,equal_weight,quarterly,5
2022-03-04,MOS,BUY,New target holding from latest signal,0.8529861718802239,True,False,0,0.0,0.2,0.2,53.43791961669922,equal_weight,quarterly,5
2022-03-04,FANG,SELL,Ticker is no longer selected by the signal,0.815440820930291,False,True,24,0.19255049993637738,0.0,-0.19255049993637738,113.1036376953125,equal_weight,quarterly,5
2022-03-07,OXY,HOLD,Current holding remains close to target weight,1.138127054393086,True,True,53,0.19325689780652558,0.2,0.006743102193474432,51.772369384765625,equal_weight,quarterly,5
2022-03-07,DVN,HOLD,Current holding remains close to target weight,1.1289377111478056,True,True,58,0.19946111951492834,0.2,0.0005388804850716689,48.828025817871094,equal_weight,quarterly,5
2022-03-07,CF,HOLD,Current holding remains close to target weight,1.1245739462347517,True,True,34,0.20919759956043385,0.2,-0.009197599560433839,87.3608169555664,equal_weight,quarterly,5
2022-03-07,APA,HOLD,Current holding remains close to target weight,0.9397321868687141,True,True,83,0.19305400749955667,0.2,0.006945992500443338,33.024757385253906,equal_weight,quarterly,5
2022-03-07,MOS,HOLD,Current holding remains close to target weight,0.9100494352638215,True,True,53,0.20384168685670953,0.2,-0.0038416868567095197,54.60797119140625,equal_weight,quarterly,5
2022-03-08,OXY,HOLD,Current holding remains close to target weight,1.1293718688107752,True,True,53,0.19353617542232715,0.2,0.006463824577672861,51.04317855834961,equal_weight,quarterly,5
2022-03-08,DVN,HOLD,Current holding remains close to target weight,1.1223665115254056,True,True,57,0.19774665421476256,0.2,0.0022533457852374483,48.493743896484375,equal_weight,quarterly,5
2022-03-08,CF,HOLD,Current holding remains close to target weight,1.037870922871083,True,True,34,0.20714106138813893,0.2,-0.007141061388138914,85.16059875488281,equal_weight,quarterly,5
2022-03-08,APA,HOLD,Current holding remains close to target weight,0.9902153915936405,True,True,84,0.2021733124702407,0.2,-0.0021733124702406903,33.643096923828125,equal_weight,quarterly,5
2022-03-08,HAL,BUY,New target holding from latest signal,0.8565099973464885,True,False,0,0.0,0.2,0.2,33.68183517456055,equal_weight,quarterly,5
2022-03-08,MOS,SELL,Ticker is no longer selected by the signal,0.8178891609348002,False,True,53,0.19706217774705911,0.0,-0.19706217774705911,51.97312545776367,equal_weight,quarterly,5
2022-03-09,OXY,HOLD,Current holding remains close to target weight,1.3155006301035828,True,True,55,0.21300003663663755,0.2,-0.01300003663663754,53.88255310058594,equal_weight,quarterly,5
2022-03-09,DVN,HOLD,Current holding remains close to target weight,1.164932723819554,True,True,57,0.19686507638035072,0.2,0.003134923619649288,48.053497314453125,equal_weight,quarterly,5
2022-03-09,CF,HOLD,Current holding remains close to target weight,1.0888175247113638,True,True,33,0.1999506465412964,0.2,4.935345870360486e-05,84.30242156982422,equal_weight,quarterly,5
2022-03-09,APA,HOLD,Current holding remains close to target weight,1.0451341453083054,True,True,83,0.20106164333835447,0.2,-0.0010616433383544566,33.70406723022461,equal_weight,quarterly,5
2022-03-09,MOS,BUY,New target holding from latest signal,0.862289602933715,True,False,0,0.0,0.2,0.2,51.553348541259766,equal_weight,quarterly,5
2022-03-09,HAL,SELL,Ticker is no longer selected by the signal,0.8104656166456052,False,True,82,0.18813998729723427,0.0,-0.18813998729723427,31.9226131439209,equal_weight,quarterly,5
2022-03-10,OXY,HOLD,Current holding remains close to target weight,1.3249973074010204,True,True,52,0.1957671846131076,0.2,0.004232815386892408,54.47292709350586,equal_weight,quarterly,5
2022-03-10,DVN,HOLD,Current holding remains close to target weight,1.207599523394804,True,True,58,0.1979502999176494,0.2,0.002049700082350614,49.382415771484375,equal_weight,quarterly,5
2022-03-10,CF,HOLD,Current holding remains close to target weight,1.1606373984790435,True,True,33,0.20249279841243698,0.2,-0.002492798412436964,88.78504180908203,equal_weight,quarterly,5
2022-03-10,APA,HOLD,Current holding remains close to target weight,1.1282429461490446,True,True,83,0.20003192328954442,0.2,-3.1923289544405486e-05,34.87107849121094,equal_weight,quarterly,5
2022-03-10,MOS,HOLD,Current holding remains close to target weight,0.9785455230783091,True,True,53,0.20346175188020527,0.2,-0.003461751880205255,55.545780181884766,equal_weight,quarterly,5
2022-03-11,OXY,HOLD,Current holding remains close to target weight,1.3261482793437094,True,True,53,0.20133769478878605,0.2,-0.0013376947887860369,54.30424499511719,equal_weight,quarterly,5
2022-03-11,DVN,HOLD,Current holding remains close to target weight,1.164619317372066,True,True,58,0.19723421308986538,0.2,0.0027657869101346266,48.61147689819336,equal_weight,quarterly,5
2022-03-11,CF,HOLD,Current holding remains close to target weight,1.1227546596716107,True,True,33,0.20243094145833387,0.2,-0.002430941458333863,87.68948364257812,equal_weight,quarterly,5
2022-03-11,APA,HOLD,Current holding remains close to target weight,1.1022740898635535,True,True,83,0.19746301999660767,0.2,0.002536980003392336,34.008872985839844,equal_weight,quarterly,5
2022-03-11,MOS,HOLD,Current holding remains close to target weight,0.956937929504067,True,True,52,0.20117790408492792,0.2,-0.0011779040849279054,55.304630279541016,equal_weight,quarterly,5
2022-03-14,OXY,HOLD,Current holding remains close to target weight,1.091586726769553,True,True,53,0.20344620503206684,0.2,-0.003446205032066829,52.092716217041016,equal_weight,quarterly,5
2022-03-14,CF,HOLD,Current holding remains close to target weight,1.0631939961199377,True,True,32,0.20436211334124657,0.2,-0.00436211334124656,86.66698455810547,equal_weight,quarterly,5
2022-03-14,DVN,HOLD,Current holding remains close to target weight,0.8878164697572803,True,True,60,0.19311717243558058,0.2,0.006882827564419436,43.67902374267578,equal_weight,quarterly,5
2022-03-14,APA,HOLD,Current holding remains close to target weight,0.87654704425282,True,True,84,0.20258353150701708,0.2,-0.0025835315070170672,32.72865295410156,equal_weight,quarterly,5
2022-03-14,MOS,HOLD,Current holding remains close to target weight,0.8162074614667298,True,True,51,0.19501749838863366,0.2,0.004982501611366347,51.89274978637695,equal_weight,quarterly,5
2022-03-15,OXY,HOLD,Current holding remains close to target weight,1.0805902765346689,True,True,53,0.200830204976644,0.2,-0.000830204976643989,51.09940719604492,equal_weight,quarterly,5
2022-03-15,CF,HOLD,Current holding remains close to target weight,1.0746357926295955,True,True,31,0.19908213846321443,0.2,0.0009178615367855802,86.60307312011719,equal_weight,quarterly,5
2022-03-15,DVN,HOLD,Current holding remains close to target weight,0.9429514783973252,True,True,62,0.20203731763986235,0.2,-0.0020373176398623405,43.944305419921875,equal_weight,quarterly,5
2022-03-15,APA,HOLD,Current holding remains close to target weight,0.9083703459658574,True,True,84,0.19909201821941366,0.2,0.0009079817805863477,31.962244033813477,equal_weight,quarterly,5
2022-03-15,MOS,HOLD,Current holding remains close to target weight,0.8316538378786262,True,True,51,0.19736672611964726,0.2,0.0026332738803527544,52.187496185302734,equal_weight,quarterly,5
2022-03-16,OXY,HOLD,Current holding remains close to target weight,0.9058011191682414,True,True,53,0.19994617602411272,0.2,5.382397588729604e-05,49.65629577636719,equal_weight,quarterly,5
2022-03-16,CF,HOLD,Current holding remains close to target weight,0.8357582453417798,True,True,31,0.18955984808748785,0.2,0.010440151912512158,80.48625946044922,equal_weight,quarterly,5
2022-03-16,APA,HOLD,Current holding remains close to target weight,0.7981521448147362,True,True,84,0.20480987639301987,0.2,-0.004809876393019857,32.09288024902344,equal_weight,quarterly,5
2022-03-16,DVN,HOLD,Current holding remains close to target weight,0.7921973756908574,True,True,61,0.2015421414491599,0.2,-0.0015421414491599006,43.48836898803711,equal_weight,quarterly,5
2022-03-16,DLTR,BUY,New target holding from latest signal,0.7195838719227936,True,False,0,0.0,0.2,0.2,152.0800018310547,equal_weight,quarterly,5
2022-03-16,MOS,SELL,Ticker is no longer selected by the signal,0.7188595165984963,False,True,52,0.2031388690913994,0.0,-0.2031388690913994,51.41937255859375,equal_weight,quarterly,5
2022-03-17,OXY,HOLD,Current holding remains close to target weight,1.1283333734099599,True,True,52,0.20057775457894453,0.2,-0.0005777545789445171,54.360469818115234,equal_weight,quarterly,5
2022-03-17,DVN,HOLD,Current holding remains close to target weight,0.9663594984388055,True,True,60,0.20300707257777473,0.2,-0.0030070725777747165,47.683013916015625,equal_weight,quarterly,5
2022-03-17,APA,HOLD,Current holding remains close to target weight,0.9362546638686053,True,True,82,0.19980584752967762,0.2,0.00019415247032239513,34.33982849121094,equal_weight,quarterly,5
2022-03-17,CF,HOLD,Current holding remains close to target weight,0.8973731823936055,True,True,33,0.19712350320456087,0.2,0.0028764967954391374,84.18374633789062,equal_weight,quarterly,5
2022-03-17,MOS,BUY,New target holding from latest signal,0.8183080430141967,True,False,0,0.0,0.2,0.2,54.572235107421875,equal_weight,quarterly,5
2022-03-17,DLTR,SELL,Ticker is no longer selected by the signal,0.7377619661293158,False,True,18,0.1981365201602204,0.0,-0.1981365201602204,155.1300048828125,equal_weight,quarterly,5
2022-03-18,OXY,HOLD,Current holding remains close to target weight,1.0932649309192994,True,True,52,0.19377174548500212,0.2,0.006228254514997894,52.70183181762695,equal_weight,quarterly,5
2022-03-18,DVN,HOLD,Current holding remains close to target weight,1.0267698564936771,True,True,59,0.2015130609591831,0.2,-0.0015130609591830768,48.304744720458984,equal_weight,quarterly,5
2022-03-18,CF,HOLD,Current holding remains close to target weight,0.9567329700522742,True,True,33,0.20290390500055266,0.2,-0.0029039050005526534,86.9591064453125,equal_weight,quarterly,5
2022-03-18,APA,HOLD,Current holding remains close to target weight,0.9539167905153787,True,True,82,0.19748511015725279,0.2,0.0025148898427472255,34.061134338378906,equal_weight,quarterly,5
2022-03-18,MOS,HOLD,Current holding remains close to target weight,0.8551679457776573,True,True,52,0.20386702992650316,0.2,-0.003867029926503146,55.44753646850586,equal_weight,quarterly,5
2022-03-21,OXY,HOLD,Current holding remains close to target weight,1.3989543565048064,True,True,54,0.20461878448393014,0.2,-0.004618784483930133,57.12488555908203,equal_weight,quarterly,5
2022-03-21,DVN,HOLD,Current holding remains close to target weight,1.2591248474542573,True,True,59,0.1993308264470316,0.2,0.0006691735529684162,50.93262481689453,equal_weight,quarterly,5
2022-03-21,APA,HOLD,Current holding remains close to target weight,1.175189443046126,True,True,83,0.19601383151425583,0.2,0.003986168485744179,35.60264205932617,equal_weight,quarterly,5
2022-03-21,CF,HOLD,Current holding remains close to target weight,1.1258187681994762,True,True,32,0.1963264652960241,0.2,0.0036735347039759114,92.49163818359375,equal_weight,quarterly,5
2022-03-21,MOS,HOLD,Current holding remains close to target weight,1.0987138623724761,True,True,51,0.20304688068865917,0.2,-0.0030468806886591593,60.0205192565918,equal_weight,quarterly,5
2022-03-22,OXY,HOLD,Current holding remains close to target weight,1.3516229412323195,True,True,53,0.19965090050234344,0.2,0.0003490994976565742,55.8879280090332,equal_weight,quarterly,5
2022-03-22,DVN,HOLD,Current holding remains close to target weight,1.2050836400492173,True,True,60,0.20326425085578334,0.2,-0.0032642508557833294,50.26114273071289,equal_weight,quarterly,5
2022-03-22,APA,HOLD,Current holding remains close to target weight,1.1721146834825715,True,True,85,0.20217946911590595,0.2,-0.002179469115905941,35.28911209106445,equal_weight,quarterly,5
2022-03-22,CF,HOLD,Current holding remains close to target weight,1.058925303051876,True,True,32,0.19691440100057764,0.2,0.003085598999422373,91.295654296875,equal_weight,quarterly,5
2022-03-22,MOS,HOLD,Current holding remains close to target weight,1.0347930928263924,True,True,50,0.19770205093620458,0.2,0.0022979490637954347,58.662933349609375,equal_weight,quarterly,5
2022-03-23,OXY,HOLD,Current holding remains close to target weight,1.2430775775801743,True,True,52,0.1928159606448516,0.2,0.007184039355148414,56.075347900390625,equal_weight,quarterly,5
2022-03-23,DVN,HOLD,Current holding remains close to target weight,1.099226421407197,True,True,58,0.19607147893217833,0.2,0.003928521067821683,51.123287200927734,equal_weight,quarterly,5
2022-03-23,CF,HOLD,Current holding remains close to target weight,1.072350308380885,True,True,33,0.20637144145909775,0.2,-0.0063714414590977375,94.57318115234375,equal_weight,quarterly,5
2022-03-23,MOS,HOLD,Current holding remains close to target weight,1.0562944385931536,True,True,51,0.20461152201876984,0.2,-0.004611522018769826,60.672550201416016,equal_weight,quarterly,5
2022-03-23,APA,HOLD,Current holding remains close to target weight,1.035873865812527,True,True,85,0.19927783887626402,0.2,0.0007221611237359926,35.454586029052734,equal_weight,quarterly,5
2022-03-24,OXY,HOLD,Current holding remains close to target weight,1.0710530939402392,True,True,54,0.19317547465786186,0.2,0.006824525342138149,54.11682891845703,equal_weight,quarterly,5
2022-03-24,CF,HOLD,Current holding remains close to target weight,1.0063978001110976,True,True,32,0.20547909879205264,0.2,-0.0054790987920526335,97.13858795166016,equal_weight,quarterly,5
2022-03-24,MOS,HOLD,Current holding remains close to target weight,0.9694208869319134,True,True,50,0.2024233208746726,0.2,-0.002423320874672591,61.24415588378906,equal_weight,quarterly,5
2022-03-24,DVN,HOLD,Current holding remains close to target weight,0.944077472878714,True,True,59,0.19896659575507405,0.2,0.0010334042449259562,51.0155143737793,equal_weight,quarterly,5
2022-03-24,APA,HOLD,Current holding remains close to target weight,0.9049311149004362,True,True,85,0.19955531333438656,0.2,0.00044468666561345294,35.51554489135742,equal_weight,quarterly,5
2022-03-25,OXY,HOLD,Current holding remains close to target weight,1.0949906876645672,True,True,56,0.19887271612939425,0.2,0.0011272838706057609,55.01642990112305,equal_weight,quarterly,5
2022-03-25,CF,HOLD,Current holding remains close to target weight,1.0143924070507668,True,True,31,0.20007832187251284,0.2,-7.832187251283207e-05,99.98700714111328,equal_weight,quarterly,5
2022-03-25,MOS,HOLD,Current holding remains close to target weight,0.9981257269043662,True,True,49,0.20153683533403324,0.2,-0.001536835334033232,63.71821212768555,equal_weight,quarterly,5
2022-03-25,DVN,HOLD,Current holding remains close to target weight,0.9571009409755007,True,True,60,0.20066462557538292,0.2,-0.00066462557538291,51.811336517333984,equal_weight,quarterly,5
2022-03-25,APA,HOLD,Current holding remains close to target weight,0.9072044153641412,True,True,85,0.1984480944301637,0.2,0.0015519055698363093,36.16872787475586,equal_weight,quarterly,5
2022-03-28,CF,HOLD,Current holding remains close to target weight,0.8903753383095714,True,True,31,0.19987105196688035,0.2,0.00012894803311966352,95.97000122070312,equal_weight,quarterly,5
2022-03-28,OXY,HOLD,Current holding remains close to target weight,0.8812065133968296,True,True,56,0.19968445430436244,0.2,0.00031554569563757573,53.07665252685547,equal_weight,quarterly,5
2022-03-28,MOS,HOLD,Current holding remains close to target weight,0.853095030717423,True,True,49,0.1998465091656477,0.2,0.00015349083435231559,60.70825958251953,equal_weight,quarterly,5
2022-03-28,DLTR,BUY,New target holding from latest signal,0.8275582996120312,True,False,0,0.0,0.2,0.2,158.75999450683594,equal_weight,quarterly,5
2022-03-28,DVN,HOLD,Current holding remains close to target weight,0.7896094136982301,True,True,60,0.2019970798760933,0.2,-0.001997079876093294,50.11193084716797,equal_weight,quarterly,5
2022-03-28,APA,SELL,Ticker is no longer selected by the signal,0.7238373092735306,False,True,85,0.1981852111890626,0.0,-0.1981852111890626,34.705604553222656,equal_weight,quarterly,5
2022-03-29,OXY,HOLD,Current holding remains close to target weight,0.9044831251673606,True,True,54,0.19801178139422684,0.2,0.0019882186057731677,53.21722412109375,equal_weight,quarterly,5
2022-03-29,APA,BUY,New target holding from latest signal,0.9001068689214426,True,False,0,0.0,0.2,0.2,35.67230224609375,equal_weight,quarterly,5
2022-03-29,DLTR,HOLD,Current holding remains close to target weight,0.8383171401760667,True,True,18,0.19671982324325735,0.2,0.0032801767567426643,158.61000061035156,equal_weight,quarterly,5
2022-03-29,DVN,HOLD,Current holding remains close to target weight,0.7847564971288252,True,True,58,0.20046796131983252,0.2,-0.00046796131983251055,50.16166305541992,equal_weight,quarterly,5
2022-03-29,CF,HOLD,Current holding remains close to target weight,0.7769218079362914,True,True,32,0.20085778476283145,0.2,-0.0008577847628314372,91.09481048583984,equal_weight,quarterly,5
2022-03-29,MOS,SELL,Ticker is no longer selected by the signal,0.7705845220229763,False,True,51,0.20228732111810527,0.0,-0.20228732111810527,57.564327239990234,equal_weight,quarterly,5
2022-03-30,APA,HOLD,Current holding remains close to target weight,0.9489802694796734,True,True,82,0.2004963441479222,0.2,-0.0004963441479221842,35.88133239746094,equal_weight,quarterly,5
2022-03-30,OXY,HOLD,Current holding remains close to target weight,0.9192772789955981,True,True,54,0.19820511356922044,0.2,0.0017948864307795742,53.863807678222656,equal_weight,quarterly,5
2022-03-30,MOS,BUY,New target holding from latest signal,0.803432862262885,True,False,0,0.0,0.2,0.2,58.5200080871582,equal_weight,quarterly,5
2022-03-30,CF,HOLD,Current holding remains close to target weight,0.8026450218951977,True,True,31,0.19480504078536764,0.2,0.005194959214632366,92.21773529052734,equal_weight,quarterly,5
2022-03-30,DVN,HOLD,Current holding remains close to target weight,0.7552533107274344,True,True,58,0.19841877146873121,0.2,0.0015812285312687968,50.203121185302734,equal_weight,quarterly,5
2022-03-30,DLTR,SELL,Ticker is no longer selected by the signal,0.5950652066141862,False,True,19,0.20757037464023514,0.0,-0.20757037464023514,160.32000732421875,equal_weight,quarterly,5
2022-03-31,APA,HOLD,Current holding remains close to target weight,0.9405329262139264,True,True,81,0.1988827024171601,0.2,0.0011172975828399045,35.99454879760742,equal_weight,quarterly,5
2022-03-31,OXY,HOLD,Current holding remains close to target weight,0.9233904119513214,True,True,55,0.19948376420083255,0.2,0.0005162357991674582,53.17036056518555,equal_weight,quarterly,5
2022-03-31,MOS,HOLD,Current holding remains close to target weight,0.8698652675014742,True,True,49,0.19852879975783244,0.2,0.0014712002421675696,59.39531326293945,equal_weight,quarterly,5
2022-03-31,CF,HOLD,Current holding remains close to target weight,0.8622942581105686,True,True,32,0.20538345239485525,0.2,-0.005383452394855243,94.08929443359375,equal_weight,quarterly,5
2022-03-31,HAL,BUY,New target holding from latest signal,0.7612968542254037,True,False,0,0.0,0.2,0.2,34.698883056640625,equal_weight,quarterly,5
2022-03-31,DVN,SELL,Ticker is no longer selected by the signal,0.7253895900086105,False,True,59,0.19727857953803765,0.0,-0.19727857953803765,49.017669677734375,equal_weight,quarterly,5
2022-04-01,APA,HOLD,Current holding remains close to target weight,0.9486750841544931,True,True,81,0.20225339122309421,0.2,-0.0022533912230942033,36.769649505615234,equal_weight,quarterly,5
2022-04-01,OXY,HOLD,Current holding remains close to target weight,0.8705494171418986,True,True,55,0.20338325716250638,0.2,-0.00338325716250637,54.45417785644531,equal_weight,quarterly,5
2022-04-01,MOS,HOLD,Current holding remains close to target weight,0.7504990495645019,True,True,50,0.19979077526873001,0.2,0.00020922473126999686,58.841552734375,equal_weight,quarterly,5
2022-04-01,HAL,HOLD,Current holding remains close to target weight,0.7411656190363543,True,True,84,0.20164293290908755,0.2,-0.001642932909087541,35.349430084228516,equal_weight,quarterly,5
2022-04-01,DVN,BUY,New target holding from latest signal,0.6987970620685144,True,False,0,0.0,0.2,0.2,50.02903366088867,equal_weight,quarterly,5
2022-04-01,CF,SELL,Ticker is no longer selected by the signal,0.6463026191899017,False,True,31,0.1917874596082841,0.0,-0.1917874596082841,91.10395050048828,equal_weight,quarterly,5
2022-04-04,APA,HOLD,Current holding remains close to target weight,0.9603724176027801,True,True,80,0.20129832123017044,0.2,-0.0012983212301704294,37.43153762817383,equal_weight,quarterly,5
2022-04-04,OXY,HOLD,Current holding remains close to target weight,0.821652520944621,True,True,54,0.19658002855805778,0.2,0.0034199714419422267,54.15432357788086,equal_weight,quarterly,5
2022-04-04,MOS,HOLD,Current holding remains close to target weight,0.7583948106304956,True,True,50,0.20113509187075865,0.2,-0.0011350918707586366,59.841896057128906,equal_weight,quarterly,5
2022-04-04,HAL,HOLD,Current holding remains close to target weight,0.6934930852915278,True,True,84,0.20058931488793694,0.2,-0.0005893148879369259,35.523521423339844,equal_weight,quarterly,5
2022-04-04,CF,BUY,New target holding from latest signal,0.6895264580235312,True,False,0,0.0,0.2,0.2,92.88420867919922,equal_weight,quarterly,5
2022-04-04,DVN,SELL,Ticker is no longer selected by the signal,0.6266976207721862,False,True,59,0.20006440430696593,0.0,-0.20006440430696593,50.443511962890625,equal_weight,quarterly,5
2022-04-05,APA,HOLD,Current holding remains close to target weight,0.888691931261369,True,True,79,0.19615961015924135,0.2,0.0038403898407586567,36.308074951171875,equal_weight,quarterly,5
2022-04-05,MOS,HOLD,Current holding remains close to target weight,0.7665386393347671,True,True,49,0.2027753814788137,0.2,-0.0027753814788136766,60.51177215576172,equal_weight,quarterly,5
2022-04-05,CF,HOLD,Current holding remains close to target weight,0.7153857328943474,True,True,32,0.2053268425953218,0.2,-0.00532684259532179,93.82454681396484,equal_weight,quarterly,5
2022-04-05,OXY,HOLD,Current holding remains close to target weight,0.7049475352007415,True,True,55,0.19639634858663724,0.2,0.003603651413362774,52.21453857421875,equal_weight,quarterly,5
2022-04-05,HAL,HOLD,Current holding remains close to target weight,0.6120189180380784,True,True,84,0.19754102155248823,0.2,0.002458978447511778,34.387351989746094,equal_weight,quarterly,5
2022-04-06,APA,HOLD,Current holding remains close to target weight,0.8580265267837397,True,True,81,0.19693234292086037,0.2,0.0030676570791396407,35.54166793823242,equal_weight,quarterly,5
2022-04-06,MOS,HOLD,Current holding remains close to target weight,0.8116106659420206,True,True,49,0.20714012966058967,0.2,-0.007140129660589661,61.79793167114258,equal_weight,quarterly,5
2022-04-06,OXY,HOLD,Current holding remains close to target weight,0.7578802181080946,True,True,55,0.19778808208884252,0.2,0.0022119179111574905,52.57063293457031,equal_weight,quarterly,5
2022-04-06,CF,HOLD,Current holding remains close to target weight,0.7256050491451689,True,True,31,0.1982273351465439,0.2,0.0017726648534561185,93.47761535644531,equal_weight,quarterly,5
2022-04-06,HAL,HOLD,Current holding remains close to target weight,0.6335960999990713,True,True,85,0.19898668109402134,0.2,0.0010133189059786663,34.22243118286133,equal_weight,quarterly,5
2022-04-07,MOS,HOLD,Current holding remains close to target weight,0.8167325585570984,True,True,47,0.2011561215020777,0.2,-0.001156121502077695,63.879005432128906,equal_weight,quarterly,5
2022-04-07,APA,HOLD,Current holding remains close to target weight,0.8093666935417931,True,True,81,0.1937837508195856,0.2,0.006216249180414413,35.7071418762207,equal_weight,quarterly,5
2022-04-07,OXY,HOLD,Current holding remains close to target weight,0.7806785634079756,True,True,55,0.19917986774086122,0.2,0.000820132259138795,54.05121994018555,equal_weight,quarterly,5
2022-04-07,CF,HOLD,Current holding remains close to target weight,0.7494548999254487,True,True,32,0.2059370287421042,0.2,-0.0059370287421041945,96.05217742919922,equal_weight,quarterly,5
2022-04-07,DVN,BUY,New target holding from latest signal,0.6252175987748969,True,False,0,0.0,0.2,0.2,49.9295539855957,equal_weight,quarterly,5
2022-04-07,HAL,SELL,Ticker is no longer selected by the signal,0.6235493122376945,False,True,86,0.19930254935174707,0.0,-0.19930254935174707,34.588932037353516,equal_weight,quarterly,5
2022-04-08,OXY,HOLD,Current holding remains close to target weight,0.8426298620336035,True,True,56,0.2078362076657317,0.2,-0.007836207665731676,57.91203308105469,equal_weight,quarterly,5
2022-04-08,MOS,HOLD,Current holding remains close to target weight,0.8362335526438038,True,True,46,0.19447420927165487,0.2,0.005525790728345137,65.96898651123047,equal_weight,quarterly,5
2022-04-08,CF,HOLD,Current holding remains close to target weight,0.7875520442196404,True,True,31,0.19626537227543658,0.2,0.0037346277245634274,98.79105377197266,equal_weight,quarterly,5
2022-04-08,APA,HOLD,Current holding remains close to target weight,0.7769319114384095,True,True,84,0.2016904609472148,0.2,-0.0016904609472147836,37.46637725830078,equal_weight,quarterly,5
2022-04-08,HAL,BUY,New target holding from latest signal,0.6775559206203525,True,False,0,0.0,0.2,0.2,36.595550537109375,equal_weight,quarterly,5
2022-04-08,DVN,SELL,Ticker is no longer selected by the signal,0.621318689153209,False,True,60,0.19880904132832233,0.0,-0.19880904132832233,51.70356750488281,equal_weight,quarterly,5
2022-04-11,MOS,HOLD,Current holding remains close to target weight,0.7708512008012949,True,True,47,0.20485055716690087,0.2,-0.00485055716690086,66.0136489868164,equal_weight,quarterly,5
2022-04-11,OXY,HOLD,Current holding remains close to target weight,0.7393561301157647,True,True,54,0.19351211549123895,0.2,0.00648788450876106,54.276126861572266,equal_weight,quarterly,5
2022-04-11,CF,HOLD,Current holding remains close to target weight,0.7376545144131159,True,True,31,0.2000341182049049,0.2,-3.411820490489825e-05,97.73200988769531,equal_weight,quarterly,5
2022-04-11,APA,HOLD,Current holding remains close to target weight,0.6922193837266069,True,True,84,0.19837215810955178,0.2,0.001627841890448234,35.76810073852539,equal_weight,quarterly,5
2022-04-11,DLTR,BUY,New target holding from latest signal,0.6809549072933605,True,False,0,0.0,0.2,0.2,165.49000549316406,equal_weight,quarterly,5
2022-04-11,HAL,SELL,Ticker is no longer selected by the signal,0.5914028360483945,False,True,86,0.20321532434680148,0.0,-0.20321532434680148,35.78923797607422,equal_weight,quarterly,5
2022-04-12,MOS,HOLD,Current holding remains close to target weight,0.8289735259201412,True,True,47,0.20454552636049617,0.2,-0.004545526360496155,67.4159164428711,equal_weight,quarterly,5
2022-04-12,CF,HOLD,Current holding remains close to target weight,0.8189141005322111,True,True,31,0.20064252651970074,0.2,-0.0006425265197007313,100.26090240478516,equal_weight,quarterly,5
2022-04-12,OXY,HOLD,Current holding remains close to target weight,0.7964381511347296,True,True,56,0.20034542797082747,0.2,-0.00034542797082745547,55.41938781738281,equal_weight,quarterly,5
2022-04-12,APA,HOLD,Current holding remains close to target weight,0.7154760859236842,True,True,84,0.1991988847735356,0.2,0.0008011152264644217,36.73482131958008,equal_weight,quarterly,5
2022-04-12,DLTR,HOLD,Current holding remains close to target weight,0.7041793606131763,True,True,18,0.1942613899595261,0.2,0.005738610040473907,167.17999267578125,equal_weight,quarterly,5
2022-04-13,OXY,HOLD,Current holding remains close to target weight,0.8519739240100885,True,True,56,0.19983057976039187,0.2,0.00016942023960814234,55.869178771972656,equal_weight,quarterly,5
2022-04-13,MOS,HOLD,Current holding remains close to target weight,0.8507011220902432,True,True,46,0.19694308564774515,0.2,0.003056914352254858,67.0318603515625,equal_weight,quarterly,5
2022-04-13,CF,HOLD,Current holding remains close to target weight,0.8219529741046594,True,True,30,0.19069504145226907,0.2,0.009304958547730946,99.52140808105469,equal_weight,quarterly,5
